herb,candidate,cook_count,cook_rank_inv,cook_pmi,fg_cosine,fdb_rank_inv,qi_diff,qi_B,wei_jac,gui_jac,mask_cook,mask_flavor,mask_qi,mask_wei,mask_gui,mask_prop,miss_qi,miss_wei,miss_gui,label_claude,label_llama,label_gpt
칡,인삼,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.333333,0.25,0,0,1,1,1,1,0,0,0,0,0,0
칡,연자육,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.25,0,0,1,1,1,1,0,0,0,0,0,0
칡,주니퍼베리,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,루바브,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.0,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,흰강낭콩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,레드와인,0.693147,0.006623,0.264693,0.148108,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,프로슈토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,1
칡,오리고기,0.0,0.0,0.0,0.279763,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,병아리콩,0.0,0.0,0.0,0.294584,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,완두콩,0.0,0.0,0.0,0.216535,0.0,1.0,0.0,0.5,1.0,0,1,1,1,1,1,0,0,0,0,0,0
칡,복숭아,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,호로파,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,겨자씨,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.5,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,국화,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.666667,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,청경채,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,오향분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,카이란,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,파스닙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,생선,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,1
칡,아스파라거스,0.0,0.0,0.0,0.23836,0.0,1.0,-2.0,0.5,0.333333,0,1,1,1,1,1,0,0,0,0,0,0
칡,케이퍼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,굴소스,0.0,0.0,0.0,0.234733,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,바닐라빈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,석류,0.0,0.0,0.0,0.257478,0.0,2.0,1.0,0.0,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,젤라틴,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,lindisfarne mead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
칡,체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,비트,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
칡,토마토페이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,양배추,0.0,0.0,0.0,0.263914,0.0,0.0,-1.0,1.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,토란,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
칡,전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,우엉,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,파프리카,0.693147,0.014925,0.097638,0.33503,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,이스트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,호밀가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,vodka,0.0,0.0,0.0,0.419657,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,orange juice concentrate,0.0,0.0,0.0,0.255694,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,계란흰자,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,바닐라익스트랙,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,tang orange crystal,0.0,0.0,0.0,0.254255,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,플레인요거트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,strawberry,0.0,0.0,0.0,0.229413,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,빨간파프리카,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,채소육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,couscous,0.0,0.0,0.0,0.377564,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,lamb,0.693147,0.014706,0.716678,0.170127,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,saffron,0.0,0.0,0.0,0.218652,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,켈프,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,페이조아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,두리안,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,빌베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,자두,0.0,0.0,0.0,0.247687,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,멜론,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,카놀라유,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,레몬밤,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,사워체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,블루베리,0.0,0.0,0.0,0.0,0.090909,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,링곤베리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,쓴체리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,카시아,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,키위,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,체더치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,블루치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,맥주,0.0,0.0,0.0,0.217443,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,코냑브랜디,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,스위스치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,셰리,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,1,1,1,0,0,0
칡,럼,0.0,0.0,0.0,0.255367,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,대두,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,대추차블렌드,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,황기,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.5,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,진,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,캐러웨이,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,베르가못,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,캐모마일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,엘더플라워,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,시트러스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,백합근,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,녹두,0.0,0.0,0.0,0.291761,0.0,1.0,-2.0,0.5,0.333333,0,1,1,1,1,1,0,0,0,0,0,0
칡,아니스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,칠리플레이크,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,염소치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,소시지,0.693147,0.020408,1.563976,0.353404,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,소고기육수,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
칡,옥수수전분,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,1,0,0
칡,청주,0.0,0.0,0.0,0.26079,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,다크럼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,칠리파우더,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,마시멜로,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,캐슈넛,0.0,0.0,0.0,0.372518,0.0,1.0,0.0,0.5,0.0,0,1,1,1,1,1,0,0,0,0,0,0
칡,커리잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,얼음설탕,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,진피,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.333333,0.333333,0,0,1,1,1,1,0,0,0,0,0,0
칡,팥앙금,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,피시소스,0.0,0.0,0.0,0.249987,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,갈랑갈,0.0,0.0,0.0,0.235028,0.0,3.0,2.0,0.5,1.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,관자,0.0,0.0,0.0,0.276581,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,선드라이토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,루꼴라,0.0,0.0,0.0,0.212495,0.0,1.0,-2.0,0.333333,0.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,모차렐라치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,방울토마토,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,부라타치즈,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,안초비,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,피칸프랄린,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,장미잼,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,코코넛오일,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,아몬드추출액,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,카라멜소스,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,초콜릿칩,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,1,0
칡,오트밀,0.693147,0.02,2.662588,0.280835,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,카라멜,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,당밀,0.0,0.0,0.0,0.350528,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
칡,장미꽃잎,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,카레가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,파프리카가루,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,머스터드,0.0,0.0,0.0,0.295761,0.0,3.0,2.0,0.5,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
칡,차이브,0.0,0.0,0.0,0.230546,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,가람마살라,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,해선장,0.0,0.0,0.0,0.321269,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,0,0
칡,홍피망,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,라즈베리,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
칡,콩,0.0,0.0,0.0,0.252992,0.0,1.0,0.0,0.5,0.25,0,1,1,1,1,1,0,0,0,0,0,0
칡,밤,0.0,0.0,0.0,0.307116,0.0,1.0,0.0,0.2,0.333333,0,1,1,1,1,1,0,0,0,0,0,0
칡,곤약,0.0,0.0,0.0,0.0,0.0,1.0,-2.0,0.333333,0.0,1,0,1,1,0,1,0,0,1,0,0,0
칡,다시마,0.0,0.0,0.0,0.289899,0.0,1.0,-2.0,0.0,0.0,1,1,1,1,1,1,0,0,0,0,0,0
칡,해산물,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
칡,스타프루트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
팔각,생강,2.079442,0.125,0.716678,0.193694,0.5,0.0,1.0,0.5,0.4,1,1,1,1,1,1,0,0,0,1,1,1
팔각,레몬,2.197225,0.166667,0.20943,0.150011,0.076923,2.0,-1.0,0.333333,0.2,1,1,1,1,1,1,0,0,0,0,1,1
팔각,마늘,1.098612,0.027778,0.0,0.08181,0.0,0.0,1.0,0.5,0.333333,1,1,1,1,1,1,0,0,0,1,0,1
팔각,시나몬,2.639057,0.5,0.845511,0.149427,0.125,1.0,2.0,1.0,0.6,1,1,1,1,1,1,0,0,0,1,1,1
팔각,당근,0.0,0.0,0.0,0.139851,0.0,1.0,0.0,1.0,0.4,0,1,1,1,1,1,0,0,0,0,0,0
팔각,꿀,1.609438,0.066667,0.790786,0.088081,0.0,1.0,0.0,0.5,0.166667,1,1,1,1,1,1,0,0,0,1,0,1
팔각,설탕,2.772589,1.0,0.172141,0.017471,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0
팔각,닭고기,0.693147,0.010309,0.177681,0.055868,0.0,0.0,1.0,0.5,0.5,1,1,1,1,1,1,0,0,0,1,0,1
팔각,오렌지,1.098612,0.02439,0.870828,0.161523,0.083333,1.0,0.0,0.333333,0.2,1,1,1,1,1,1,0,0,0,1,1,1
팔각,고수,0.693147,0.010989,0.0,0.168874,0.0,0.0,1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,1
팔각,사과,0.0,0.0,0.0,0.091472,0.0,2.0,-1.0,0.333333,0.0,0,1,1,1,0,1,0,0,1,0,1,0
팔각,양파,2.302585,0.25,0.123614,0.089299,0.0,0.0,1.0,1.0,0.25,1,1,1,1,1,1,0,0,0,0,0,0
팔각,넛맥,1.791759,0.083333,0.661108,0.16146,0.142857,0.0,1.0,0.5,0.4,1,1,1,1,1,1,0,0,0,0,1,0
팔각,후추,0.0,0.0,0.0,0.158085,1.0,1.0,2.0,0.5,0.2,0,1,1,1,1,1,0,0,0,1,0,0
팔각,정향,0.0,0.0,0.0,0.271544,0.0,0.0,1.0,0.5,0.75,0,1,1,1,1,1,0,0,0,1,1,1
팔각,간장,1.386294,0.04,0.393904,0.139027,0.0,0.0,1.0,0.5,0.5,1,1,1,1,1,1,0,0,0,1,0,1
팔각,바질,1.098612,0.029412,0.583146,0.159306,0.25,0.0,1.0,1.0,0.333333,1,1,1,1,1,1,0,0,0,0,0,0
팔각,카다멈,0.693147,0.01087,0.716678,0.194885,0.0,0.0,1.0,0.5,0.4,1,1,1,1,1,1,0,0,0,1,1,1
팔각,버터,1.94591,0.1,0.0,0.020974,0.0,3.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,로즈마리,1.386294,0.052632,1.563976,0.1978,0.2,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,고추,0.693147,0.012987,0.264693,0.123202,0.0,1.0,2.0,0.5,0.5,1,1,1,1,1,1,0,0,0,1,0,1
팔각,바닐라,0.0,0.0,0.0,0.108304,0.0,2.0,-1.0,0.0,0.2,1,1,1,1,1,1,0,0,0,1,0,1
팔각,올리브오일,2.079442,0.142857,0.657254,0.116804,0.0,1.0,0.0,0.25,0.2,1,1,1,1,1,1,0,0,0,0,0,0
팔각,셀러리,1.098612,0.022222,0.177681,0.101015,0.0,2.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,대파,0.0,0.0,0.0,0.023312,0.0,0.0,1.0,0.5,0.2,0,1,1,1,1,1,0,0,0,0,0,0
팔각,코코넛밀크,0.0,0.0,0.0,0.183922,0.0,2.0,-1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,민트,1.098612,0.02381,1.746297,0.156873,0.0625,2.0,-1.0,0.5,0.2,1,1,1,1,1,1,0,0,0,0,0,0
팔각,팔각,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1,1,1,1,1,1,0,0,0,0,0,0
팔각,토마토,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.333333,0.4,0,0,1,1,1,1,0,0,0,0,0,0
팔각,돼지고기,0.0,0.0,0.0,0.032287,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,1
팔각,호두,0.0,0.0,0.0,0.098909,0.0,0.0,1.0,0.5,0.166667,0,1,1,1,1,1,0,0,0,0,0,0
팔각,월계수,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0,0,1,1,0,1,0,0,1,1,0,0
팔각,배,0.0,0.0,0.0,0.178702,0.0,2.0,-1.0,0.333333,0.2,1,1,1,1,1,1,0,0,0,0,1,1
팔각,딜,0.693147,0.00578,0.0,0.196966,0.166667,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,타임,1.94591,0.111111,1.563976,0.168722,0.0,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,커민,1.098612,0.021277,0.411296,0.18433,0.090909,0.0,1.0,0.5,0.0,1,1,1,1,0,1,0,0,1,1,0,0
팔각,라임,0.0,0.0,0.0,0.198262,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,밀가루,1.098612,0.025641,0.0,0.032305,0.0,2.0,-1.0,0.5,0.4,1,1,1,1,1,1,0,0,0,0,0,0
팔각,아몬드,0.0,0.0,0.0,0.105538,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,1,1,1,0,1,0
팔각,참기름,0.693147,0.012346,0.02353,0.134019,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,파슬리,1.609438,0.0625,0.830006,0.171374,0.058824,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,오레가노,1.609438,0.058824,1.563976,0.158787,0.1,2.0,-1.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,블랙커런트,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
팔각,회향,0.0,0.0,0.0,0.218693,0.066667,0.0,1.0,0.5,0.6,0,1,1,1,1,1,0,0,0,1,0,1
팔각,올스파이스,1.386294,0.038462,0.465363,0.186943,0.052632,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0
팔각,차,0.0,0.0,0.0,0.145541,0.0,3.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,강황,0.0,0.0,0.0,0.212975,0.0,3.0,-2.0,0.333333,0.166667,1,1,1,1,1,1,0,0,0,0,0,0
팔각,버섯,0.0,0.0,0.0,0.081686,0.0,1.0,0.0,0.5,0.166667,0,1,1,1,1,1,0,0,0,0,0,0
팔각,초콜릿,0.0,0.0,0.0,0.129239,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,1,0
팔각,식초,0.0,0.0,0.0,0.099824,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,계란,0.0,0.0,0.0,0.010632,0.0,1.0,0.0,0.5,0.0,0,1,1,1,0,1,0,0,1,0,0,0
팔각,건포도,0.0,0.0,0.0,0.058553,0.0,1.0,0.0,0.333333,0.4,0,1,1,1,1,1,0,0,0,0,0,0
팔각,식용유,0.693147,0.009346,0.0,0.086864,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,바나나,0.0,0.0,0.0,0.055215,0.0,3.0,-2.0,0.5,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,코코넛,0.0,0.0,0.0,0.068124,0.0,1.0,0.0,1.0,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,살구,0.0,0.0,0.0,0.174121,0.0,0.0,1.0,0.333333,0.0,0,1,1,1,1,1,0,0,0,0,0,0
팔각,마조람,0.693147,0.006757,1.563976,0.193758,0.111111,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,딸기,0.0,0.0,0.0,0.0,0.0,2.0,-1.0,0.333333,0.0,0,0,1,1,0,1,0,0,1,0,0,0
팔각,양고기,0.693147,0.005952,0.716678,0.137315,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,표고버섯,0.0,0.0,0.0,0.17777,0.0,1.0,0.0,0.5,0.5,0,1,1,1,1,1,0,0,0,0,0,0
팔각,소금후추,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,1,1,0,0,0
팔각,쌀,0.0,0.0,0.0,0.076095,0.0,1.0,0.0,0.5,0.4,1,1,1,1,1,1,0,0,0,0,0,0
팔각,망고,0.0,0.0,0.0,0.129848,0.0,3.0,-2.0,0.333333,0.0,1,1,1,1,0,1,0,0,1,0,0,0
팔각,구아바,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.333333,0.0,0,0,1,1,1,1,0,0,0,0,0,0
팔각,소고기,0.0,0.0,0.0,0.150932,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,1,0,1
팔각,파인애플,0.0,0.0,0.0,0.092534,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,메이플시럽,0.693147,0.011494,1.05315,0.197706,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
팔각,고구마,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0,0,1,1,0,1,0,0,1,0,0,0
팔각,요거트,0.0,0.0,0.0,0.097335,0.0,0.0,0.0,0.0,0.0,1,1,0,0,0,0,1,1,1,0,0,0
